employee_id,bank_id,first_name,last_name,position,salary,phone
1898,48,Anita,Gupta,Manager,21620.76,9672501945
1899,81,Pooja,Jain,Loan Officer,22505.8,9316120116
1900,9,Sonal,Mehta,Officer,87332.33,9436890448
1901,32,Sonal,Gupta,Loan Officer,53344.59,9231788725
1902,15,Anita,Verma,Cashier,59585.87,9593225213
1903,32,Vikram,Mehta,Officer,47393.91,9143616452
1904,48,Pooja,Choudhary,Branch Head,70923.19,9233986960
1905,32,Vikram,Verma,Branch Head,67626.09,9341690809
1906,89,Amit,Jain,Cashier,97388.31,9717095894
1907,50,Priya,Reddy,Branch Head,89353.72,9141049186
1908,12,Amit,Verma,Loan Officer,99051.28,9382253420
1909,67,Sunil,Gupta,Branch Head,23799.62,9499049627
1910,17,Sonal,Jain,Officer,42279.75,9625367787
1911,80,Sunil,Singh,Assistant Manager,86174.24,9212485550
1912,54,Pooja,Mehta,Cashier,33648.12,9641496460
1913,19,Amit,Reddy,Clerk,91921.47,9568760504
1914,26,Sonal,Jain,Manager,29421.65,9709150602
1915,70,Sunil,Patel,Assistant Manager,85957.91,9872123341
1916,29,Sonal,Jain,Assistant Manager,48813.02,9883628253
1917,39,Vikram,Sharma,Cashier,77062.58,9154606160
1918,100,Sunil,Reddy,Assistant Manager,72541.72,9379780879
1919,40,Vikram,Verma,Loan Officer,22716.72,9737064525
1920,61,Pooja,Singh,Assistant Manager,56962.8,9253848657
1921,19,Amit,Reddy,Officer,77824.61,9710145965
1922,86,Vikram,Sharma,Assistant Manager,86566.07,9458102362
1923,22,Anita,Reddy,Cashier,43548.44,9432524729
1924,43,Vikram,Gupta,Branch Head,98267.03,9817774226
1925,30,Amit,Patel,Assistant Manager,41279.13,9847373945
1926,19,Anita,Sharma,Assistant Manager,38683.46,9788100563
1927,71,Amit,Sharma,Officer,51871.77,9320351332
1928,46,Vikram,Gupta,Loan Officer,45791.17,9804407684
1929,74,Vikram,Gupta,Cashier,23608.65,9126281495
1930,26,Priya,Jain,Assistant Manager,35114.52,9889477653
1931,68,Amit,Kumar,Assistant Manager,65320.8,9282052308
1932,83,Ravi,Verma,Officer,34544.2,9681362203
1933,96,Vikram,Kumar,Clerk,61410.88,9475625755
1934,72,Neha,Choudhary,Loan Officer,91999.65,9658648473
1935,1,Amit,Reddy,Loan Officer,43829.06,9332767371
1936,78,Anita,Sharma,Assistant Manager,35784.25,9286622761
1937,93,Rajesh,Singh,Officer,42161.49,9534455973
1938,30,Sunil,Reddy,Officer,78160.39,9345061814
1939,8,Vikram,Sharma,Officer,84215.06,9210724781
1940,32,Anita,Patel,Branch Head,96803.37,9919067933
1941,56,Neha,Kumar,Manager,58633.1,9117284146
1942,25,Neha,Singh,Clerk,44433.09,9882032645
1943,22,Sonal,Kumar,Branch Head,30759.1,9870844825
1944,47,Ravi,Jain,Clerk,81691.96,9387807886
1945,94,Amit,Mehta,Cashier,24265.01,9527401247
1946,93,Sunil,Reddy,Manager,61128.37,9173866685
1947,72,Sunil,Kumar,Cashier,97523.69,9414343538
1948,39,Priya,Verma,Manager,57902.87,9806105728
1949,2,Priya,Kumar,Clerk,98658.63,9202080532
1950,20,Sunil,Verma,Manager,86157.21,9170133454
1951,25,Pooja,Sharma,Branch Head,57090.66,9377906936
1952,7,Sunil,Singh,Assistant Manager,41547.83,9161110695
1953,6,Priya,Singh,Loan Officer,95646.17,9879490642
1954,36,Vikram,Patel,Branch Head,95507.91,9810716433
1955,14,Sunil,Singh,Clerk,64998.77,9243566790
1956,74,Anita,Verma,Branch Head,26479.66,9658344645
1957,26,Anita,Jain,Cashier,78055.78,9142254589
1958,97,Neha,Singh,Officer,80750.3,9932251154
1959,79,Pooja,Jain,Officer,57485.04,9438836259
1960,2,Anita,Choudhary,Clerk,91054.25,9348976171
1961,3,Amit,Singh,Assistant Manager,98738.22,9282064949
1962,46,Sonal,Choudhary,Clerk,89138.55,9773365187
1963,51,Vikram,Choudhary,Cashier,70390.49,9120731515
1964,79,Sunil,Choudhary,Manager,83630.5,9801207338
1965,30,Neha,Patel,Cashier,29830.18,9343697453
1966,56,Sunil,Verma,Assistant Manager,30195.39,9104349625
1967,18,Amit,Reddy,Cashier,36506.33,9251594014
1968,72,Sonal,Choudhary,Branch Head,73328.86,9345913983
1969,1,Ravi,Singh,Assistant Manager,21449.43,9201781786
1970,5,Neha,Sharma,Branch Head,22705.32,9468636594
1971,90,Pooja,Gupta,Officer,83063.68,9554791375
1972,36,Pooja,Verma,Assistant Manager,40361.75,9853000053
1973,24,Neha,Verma,Manager,29199.28,9105844465
1974,95,Priya,Choudhary,Officer,37566.87,9128336069
1975,70,Rajesh,Mehta,Loan Officer,75140.72,9568299619
1976,55,Amit,Kumar,Loan Officer,98429.33,9374750389
1977,7,Vikram,Reddy,Officer,87172.18,9175542668
1978,32,Amit,Mehta,Loan Officer,85056.69,9176699722
1979,12,Priya,Kumar,Officer,80435.67,9397104814
1980,45,Amit,Reddy,Branch Head,38251.69,9356130059
1981,57,Amit,Verma,Loan Officer,99362.81,9748541360
1982,92,Sonal,Singh,Clerk,77587.37,9478402326
1983,85,Vikram,Sharma,Cashier,76748.41,9668756201
1984,64,Sunil,Jain,Cashier,59528.4,9125952268
1985,5,Sonal,Kumar,Clerk,35665.64,9961320792
1986,1,Priya,Verma,Loan Officer,34704.09,9315348896
1987,15,Sunil,Reddy,Clerk,81818.29,9476152846
1988,80,Neha,Mehta,Branch Head,40339.99,9180156589
1989,96,Neha,Singh,Branch Head,48794.33,9945440358
1990,20,Pooja,Mehta,Officer,66263.45,9498287268
1991,29,Neha,Choudhary,Branch Head,47838.35,9452718043
1992,97,Priya,Jain,Loan Officer,93016.35,9921974862
1993,5,Vikram,Choudhary,Branch Head,70382.51,9905255640
1994,20,Neha,Sharma,Cashier,59881.94,9465789846
1995,30,Vikram,Mehta,Clerk,63467.73,9438873421
1996,90,Vikram,Singh,Assistant Manager,95913.4,9986029321
1997,34,Amit,Jain,Cashier,41170.38,9438638483
1998,67,Neha,Choudhary,Cashier,46578.53,9679465121
1999,96,Sonal,Patel,Clerk,21198.39,9283368202
2000,93,Priya,Verma,Manager,83866.61,9247394487
